"X1" "X2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "MEAN" "SD"
"50" 0.503179358408312 1.47499454678364 -2.20001775534961 2.17009270432561 0.47157806919223 -1.98020959801667 -2.05368667416976 -0.381940548712268 -0.711768068865583 -0.211509016850626 -1.29822992944456 -2.39968135716686 -0.455748975592551 -0.516253862934354 -0.789781240019125 0.289333876960987 -1.07369177195734 -0.6835084290835 1.86112118953287 0.651342961011933 1.13806639551174 1.49927703664518 -0.577519240365829 2.30731682649885 -2.52812123506985 -0.082085685262749 -1.28046877752228 -1.0248802601163 -1.60427226371205 -1.13541784556921 0.695039256749533 -0.78414799019037 0.540813432438258 0.408293271823043 4.52600898316875 1.74404815036355 -1.23643372546216 0.547501972137555 -0.0655319471409985 0.146810921956133 2.53325833832098 3.33976810418762 -0.80437652481687 -1.12063573366474 6.91877764111897 -1.19737867294992 -4.0152070952424 1.11010473235763 -6.30827273607716 NA -4.04765897047196 3.21807943537828 NA -1.22959805450606 -0.858147533990039 1.41641840780556 -0.425620359279115 -0.617495161829686 0.385087250841362 -2.90323259406773 1.45886979906124 0.636959805213689 3.7037344164612 3.20282133779278 -1.27665131175446 0.0251940466884246 7.24045141709086 -2.89769519079624 -0.233547680065403 -1.45036756396625 -3.75386006527061 1.76559737163691 1.37475854612371 -0.542568659599189 -0.166545066605259 1.01577865207234 -2.32342966803886 -0.876865054782415 -0.975275238776952 -0.444050157963607 -1.44603444791794 3.29996411347403 -2.4173998859913 2.1316400834053 -0.798477644520672 0.524198773538103 1.58624065750554 -0.0504671436737816 -0.100268858502464 -0.252451101595797 4.31218808953743 0.23515588215068 0.614792649511326 -0.0756252856661099 1.12227154368864 -0.66750530562719 -0.206736111636866 -2.12326614771847 -0.630488300912097 -0.537126682911291 1.44748158614735 NA 0.273411003468826 -1.72973591816553 0.88054275340429 -1.59083342799538 0.0907721164119372 2.72513516209487 -1.30532083990755 -0.0350282277087256 0.946569122063171 -0.783345539523875 -1.59467690484925 -1.76223512065364 2.54136234932581 0.713263370731652 -0.0766773881847476 -0.273978423017137 -1.54449582347622 -1.16466338832848 -1.23240459058775 -3.19650803498223 1.787682321409 -2.60675450949278 -2.56222794163523 3.42051272195026 -4.09115179568067 -0.182455619487588 1.49186833890976 -1.94114656606353 -0.708999422109061 -0.495806833419087 -1.49296308879799 -2.7731726853022 0.361021722441388 0.502271919561038 -0.85858382337503 0.588736585687055 4.13710164678025 1.84119044816635 NA -2.83064015904494 -0.979719476741286 -4.50134149586556 0.350821846816927 2.60260274289504 -3.04362773678288 -3.17203827518214 0.225703805968931 0.683955143464766 -2.87345215109184 1.81663560490829 -1.10544886027695 -0.436386609612615 -1.69734492728523 -0.0142674644216698 -1.98090493058555 -0.68043270038586 3.54596409918466 -1.45288678336758 -1.78567005708381 -0.985509218684833 1.7158412882149 3.4027483305397 -0.291648852272142 0.682343304707545 -1.81101178151494 -1.94213951056797 -0.640319086915203 -0.766330446552905 1.3966418495928 -1.17265479223445 0.152065461018071 -0.63713365519493 -1.45923388120145 0.448980366110765 0.503741506634175 -0.617048050355377 2.98639776068062 -1.41508402547405 -0.0901133431632393 -1.830699822625 -2.07318574056278 -0.473990619735485 -0.612543868641483 -4.65379865490156 -1.2833102786442 1.97540827256007 3.92972971858919 -1.92685328504077 -0.101417227196688 -2.87914888713612 1.15946503454626 2.18194241888042 1.02231260850795 0.0266588079876007 2.65701932578582 0.857963539953151 -1.24507587198122 1.44389205042289 -0.14617409462162 1.97709275990664
"100" -0.518498410525529 -0.75294443415229 -1.59696857698553 0.795653746241889 1.3490435534569 -1.88045087674014 2.2729973102432 -0.0449514615207671 0.277665742110697 -0.371947493711091 1.28121236915282 -0.624963870746611 -0.502248901275006 -0.906464903956204 -0.81243670094502 0.747487508933162 0.369482861799309 -0.754143631954538 -0.668872181845376 0.469546426650814 1.72633926675145 0.613778764959216 1.07830550954256 -1.15919515287342 -1.04318867422269 -0.978990570857643 1.09802051775391 0.895553898309315 -2.46618719903368 -0.834703475181005 0.696667282348322 -1.15062964320728 -1.95187758659253 0.567111244332386 -0.51779449892256 -0.260677057294906 -1.14681914136101 0.519146269015273 -0.160959577576085 -0.787208213713445 -1.33868037287343 -2.27763931899868 3.5325836546431 1.59441556287853 4.38010660146208 -1.7013459517795 -1.59155697378886 NA -0.987553306571781 -1.85670239972168 0.215219061015187 2.09719134167601 -3.03800058682857 -0.868304551855154 -3.55701590774854 -0.349650734000798 0.741583818699237 -1.55306577220783 0.867820205375901 -0.336145325350415 3.22026091001206 1.52655745883494 -0.157653404244465 -2.89440679883129 3.0293019967149 0.506545505100959 -2.64121567105822 1.33236718924415 -2.51895859468866 2.55714544641566 -2.50901660611115 -0.963410807642981 2.70436628021899 -2.44801272729633 -1.43236439720719 0.403871997486252 -0.815484460690675 1.74326217868181 1.24015679752154 -1.80635631707949 -2.19822767530411 1.7982390442682 -0.908384813429937 -1.13908555244261 -0.816076042391591 -0.319758761599465 2.48530426347998 0.163613959279109 0.960270107084042 2.60470235315684 0.030495540382276 -0.597218535567198 -3.07538114369244 1.36852757188973 -1.85773245270332 -3.70892375244807 -1.33540473912896 1.5171868684252 -0.342718758932792 1.34734371683308 0.773305615349491 -1.57413143904203 -4.01883976786163 -1.90628529071878 2.92314914104905 -2.70019122158736 -0.254135924398295 -1.52283817490862 3.7531903389402 -1.98560354253012 -0.517484936007633 1.98389572258523 1.01678341143449 0.243286372432244 1.52258556534814 0.309450449393522 2.0884338217587 1.54685689156426 2.49183229158125 0.301655739678763 -2.16111021366082 -1.57521803707317 -0.427332753637192 4.11094665232383 -1.39654238507636 -2.00749783853988 1.22222282053803 0.39139460311026 -2.87406189575081 -0.302139148372284 0.545790221429771 -1.01692744927665 1.57111558489468 -0.509417458114035 -1.65386637901838 -1.15694953797759 -0.45474619700609 0.237435373096197 0.313041496722303 0.0243390305885307 1.88630585592161 0.205964953604813 0.264393084003978 -3.53179855055916 -4.25674271360755 -0.907854161673181 -1.78138401850609 2.74501494626268 -1.04480614312377 -1.92873106572762 0.46316686693384 0.303230734747566 -1.02154964402973 -0.364319928601653 -0.870193375247137 -0.918499571513661 -0.505960859381349 2.33391956907806 1.54062366494312 -2.61359579539456 -2.62010909331177 1.1669181573006 1.37086751677747 -2.03012240102354 0.793076142053551 4.60524306199975 -1.99354744050254 -0.687297099061041 -1.03011311606815 0.930073799924143 -1.02243858412174 0.263770851755488 -0.801618493735915 0.730953156085561 -1.50810770809758 -1.64394071077877 -1.03705326909422 -1.10677175924438 -0.888520482395656 0.248029338538476 -1.3378402866022 -0.052349190402567 -1.82049462073666 1.21903081768463 3.14292755757164 -1.81040522985537 5.32642656005308 -1.64274519513272 -1.27567464612869 -3.00775453072598 -1.81789872124235 1.92348836403961 -3.09935715390447 0.838975013004259 0.433034459370722 0.72053857997051 0.313420679818343 -0.53570638827639 0.903984994224505 0.217778129715595 -0.187823503950718 1.72872866862911
"150" 1.57493821023279 1.15580093007667 -0.587247703095557 -0.771150504994019 -0.877361818322981 1.42731282108143 -0.285110714750499 -0.73789819732868 0.873262030002378 0.738589189812081 -0.0645876800621323 -0.792633672953071 -2.08510836906979 -0.822004626178652 -1.01382971870394 -0.291430455881332 -0.884582550706403 0.0997461011812648 -1.20320920741983 -0.669880706556047 -0.89344810088067 3.85277892675295 -0.547552400852034 -0.771916537984902 -0.463648036729015 -2.11450632291633 1.00157467721551 -1.04714842255274 -0.405026875902314 -1.14744900824746 0.955926034957081 0.709407757009545 -0.592430696927519 -2.24968276530914 -0.00896675082432097 0.56335389656237 0.520341167417685 -0.158947377777764 0.889950393924343 -0.610157543784627 -0.639959626031791 -2.56861921347932 -0.454612084373455 4.78929730023736 0.179961373050066 -0.517857609199236 -2.09575205785172 -1.29906618790991 -2.83508631301264 -1.4651889149767 0.935223705308752 2.27741618537011 -4.41677108823289 1.53096562592332 0.425384851698983 -1.42631894578746 -0.981676272268883 0.815036631947425 -0.364086190165111 3.92554375158679 1.887706155082 -0.785888580767757 -1.49670226634424 -2.22065533123777 0.56421489645173 1.6671509501795 -1.00717869921758 -0.578224019322509 -0.288751595286376 2.22195018829318 0.236404558485352 4.255214568794 1.42413694290355 -1.93406451226762 0.191324010380583 0.554901395996231 -1.07249167705272 1.82069371583606 0.0869805030826392 1.02488914298215 -0.946800878110897 -1.93578170745938 0.129529575781238 -1.39608185357544 -2.04371037618184 0.0209056964141183 -0.417761484842229 -0.79128407705287 -0.482154376891749 -0.442658282978364 -1.01330315560724 -1.04630730616403 1.1750420976321 0.54572248539276 -1.07350833865136 1.99100000503158 -1.04478614873128 -1.85121011156922 -0.154402269368246 -1.85594151585063 -1.71976159665952 1.41964057019214 2.75311830992835 -0.484816091410896 -1.4433545738496 0.391719270016946 -1.79865200345737 7.17780298837793 3.11724357772336 1.15542874671151 0.535038826030941 1.93002717118999 0.473058699047733 -0.88758161774499 -2.54399306434442 2.04315019914659 0.202604165610235 0.485857141680745 -0.968037703468823 0.539626448654188 3.28765838627552 -1.31552156304862 -1.83886484680691 1.04546638628316 0.841428466639718 -1.0892436718412 -1.11920948688041 -0.0557047226901044 2.50098172812373 0.456587654720637 2.30089064935765 0.84167894075782 0.411076678034163 -1.23213917564418 0.00170833627810119 -0.0078872975864055 0.129280493377412 0.838126643960829 0.668108292743676 -1.51679563308709 2.8790071736741 -0.785101680802115 -1.89764370061083 -1.48858325012729 -0.667269265750387 -0.545160046480438 -1.28737909231763 -0.773207529587501 -0.715630146969352 0.92702659344439 -1.37862122359227 2.41920031947358 -1.72548912486908 -0.883565132358817 1.25146821660724 -0.189375061144764 -0.324175045160951 -0.682187028327867 -0.680349278613819 -0.977705382140772 1.32580372637256 1.77119973475435 1.28451692619278 -2.4855852093529 -2.22389603086407 1.62712837908922 0.936719945910855 -1.26105490595009 -1.44376739733644 -1.97846598113347 0.313399361572563 -0.299833738944181 1.37042223055088 -1.13718288509965 -0.601429575230892 -0.116932569946526 0.75959908783426 1.40213932859191 -1.70529969847193 -0.757934254702995 -0.310073568619756 0.497136418430374 2.79917792552043 1.28646128149157 -1.12359941406907 -2.29056139199699 0.0120840069825816 2.37905021395632 0.863364053179981 -3.33240775399807 -2.37051994758292 -2.64022992997888 -1.09171313045792 2.03983953987456 0.0689802381280789 0.147611905369725 -0.175092588416092 0.130073563282979 -1.16497796305395 -1.24888087064104 -0.0837285314326923 1.56177819706812
"200" 3.23378232078423 0.013248914239913 0.0353285649067629 -1.06742465983839 -1.83736296518967 0.680909470766059 0.382042494573911 -0.978711433740599 -0.257952400307718 0.0590531505819762 -0.848325406647613 0.167824834947368 0.418583155960174 -0.08040351043587 -1.14079963445846 -0.236461987872329 -0.824819156163826 0.0637421337253308 -0.692740795223449 0.211996383326515 0.997545610920103 -1.47695104261308 -1.89543985485864 1.39214694284223 -0.0425757225879941 -1.28654607099679 0.101389557038196 0.391469105243736 -0.926583168385877 -1.48328905674677 1.65145731507001 -0.028501933883744 0.383094120993292 0.227796149459044 0.460753167295278 -0.0819818396458007 0.65787210784093 1.50243775227259 -0.459633615679129 -0.386635550774427 1.3038482753457 0.209239688136075 1.45564149887522 3.19658544293188 -1.32427356132245 0.926565497814781 -3.91863387647462 -0.880971476913574 -0.143130036766104 3.91336856824284 1.85435758178319 -0.294087891633593 -0.112986484375055 1.20478031015505 -1.80462317654566 1.94961444555403 -1.2086614560271 -1.08499798457987 -0.277056337740989 0.422862155244696 1.09159319007665 -0.237026192238757 2.24740129654127 0.326745691769259 1.69966620394164 -1.19483199420881 -1.07732795784193 0.00935678879491952 1.74015513783766 -0.0971544281860357 2.6167519331996 -1.47561135875897 2.56314370036176 3.56613984996864 -0.137124573737294 1.34079903512616 0.956577201859025 -0.630732579410381 0.973449175693286 -1.56677180354325 0.282510381132758 1.25661790974748 -0.287010612556211 -1.69269468053873 -0.234023048682186 0.858802857856897 2.44688623477509 -1.01895463729669 -1.1155425722913 0.55038620119015 -1.51123622802342 1.25590783725788 -1.18048407661883 -0.713549651064621 1.73258287543202 -2.20608783973554 1.7430403590009 -0.781945333045531 -0.628991744563494 2.77981605975411 -2.10154951405152 -1.4919698601021 -1.13308463011926 -1.42193664597776 1.32058867068767 2.42646952160706 -0.334142384775726 -0.83479010111059 3.4073121565204 -2.31036729775005 -1.34518193112648 -0.0101738986906179 0.937766119451453 -0.471143176259797 3.27348603474107 -0.626680569937773 1.66955959411696 -1.10962801966967 1.54806502238166 1.40011001912655 0.0695441940939918 -0.978848202065537 0.617223470539587 -0.60878924076478 -0.16598629765508 0.266414842420536 -1.67753623672371 2.24349330615282 -1.72542185829523 -0.746226692060717 0.125674294285193 0.51164258352525 -0.058407938117333 0.128144750965872 0.708965950902667 -0.830566010535095 0.852681118746345 -0.762924098333997 -0.204178912232625 -0.680893917194705 -0.775723654376478 -2.67301951385988 -0.926966706522958 0.306512120617035 1.5526541164242 2.30740979939411 0.180322178313751 -0.678356522979714 -0.789904350693381 -1.20575345687324 -1.74645126144684 0.103301354719145 -0.433419028226363 -0.203139219517005 -1.57172511093188 1.98263937883201 1.87738493958611 0.0344679528975659 -0.591675932949357 0.91926190872533 0.14034594621616 -1.35565295153003 1.4288581942085 -1.86160056543188 0.674622231879467 4.09039369434495 2.89098269441393 1.95234160515199 -1.99767369366075 2.38372651535306 -0.142586043966546 -0.265604314884471 -1.3064281663487 1.32727603216325 2.28983804106957 -2.19908865964733 1.64520241211988 1.91062116572162 0.72798106370426 -1.66490224243279 -0.375069930425092 1.86718116583692 1.20524185115579 -0.368481702485589 1.66783443827653 -0.0567868998618748 -3.27358435795672 -1.33534991176508 -0.527070778903862 0.00842364120765049 -1.90612227880078 -2.42666600596326 0.288847685189192 0.624990543249792 1.93017957236007 -0.120787104440667 -0.744749142989203 0.783509062383978 -0.0550018745489291 -0.921912283635858 0.105579075457957 1.42087306774919
"250" -0.700156821307347 -1.05956004950071 -0.996275640439816 -2.79705864488757 -1.35243486908335 0.963088574155249 -0.0821960999142655 -0.721206095879461 -0.989370615655615 -0.837849710997299 0.279182049308996 1.63812489997821 0.608839907812436 -0.148094812835909 -0.0995133636176764 1.21662187203738 -0.537582706095077 -0.389735530494179 0.0534486121657558 -0.0316083297018173 -0.580349618291137 1.62362236043204 -0.509400588288743 1.18354576494999 0.969869944920907 1.19096847146954 -0.148207157710569 -1.56626750500492 -0.603312977893761 2.3801674483918 -1.21586714518005 -1.06019699519665 -0.592463105813849 -0.0142444902213796 0.0364856285599231 0.151409403031103 -0.317963982116359 -0.392078309371206 -0.533918868667623 0.115023834994197 -0.76426589455539 -1.12983197011396 -0.0775991573680237 5.41172620455769 0.21034408249842 -0.232038590454014 -1.00199263003259 1.53210136055411 -0.712165092617237 3.29983319412657 -0.472563784242695 -0.0333548010912263 -1.03699728338547 1.96132032249269 -1.67187090459851 1.21468369197697 -1.15063402724198 1.41491922454439 -0.715864722780493 -1.84475842516597 -0.032972949960282 -1.24778093993877 1.27319100074632 3.07818322675004 0.297509747278514 -0.810902384824553 1.45927644906309 2.25878222939005 0.297506405513792 -0.520853026162499 -1.69643888625779 -0.153414321885879 0.290804524295007 -1.4376626111956 -2.61158220962023 1.47384572619997 -0.573198292496565 0.751577949321518 0.820384572999115 -1.17831082949722 0.104313232843706 2.8631386324498 0.368259886084971 0.505135019767033 1.57456949014866 -0.456384032374961 1.28584394004151 1.81965961600026 -0.757092274520993 -0.723480088304456 -0.46608363930342 -0.431735811509697 -0.848695650300167 -1.00645721194159 0.971905433083613 -1.216110372446 -0.342289583171782 -1.88075221489311 2.8698318666312 0.870932044138513 2.58654276265674 0.911584522258037 1.1554674059851 -1.68120081328613 0.259726920776577 0.13182366091375 0.566196245397473 -2.11669190557264 0.0434293572350062 0.400037649198785 1.12475792267169 2.28520377981818 -1.57919505712804 -1.31047892184126 1.97476945158394 1.73094900324119 -0.0600321552638263 0.449097384852293 -1.14030529625103 -0.323433357932932 -0.221571994076279 -0.899179303992675 2.26379042162667 -1.17260311060948 -1.05232379950261 0.263557931133633 1.28041522526835 2.53578483421854 1.78761173606413 -0.96592708204608 -0.13906228857511 0.0352018435755195 -0.702361943388489 -0.606507640086581 0.149964727684935 0.594072815029687 1.36803456823793 1.45767504751992 0.456115958297101 -1.36427761120159 -1.34866467712845 3.1606256184363 0.368349591318974 -0.712906053843808 -0.291552951371082 -2.44026720391399 0.627730948212342 -0.45263994275982 0.219341497195279 0.406037707303321 -0.21099350311764 -0.121834268695399 0.586886782360603 2.45133299746009 -0.872667839298497 0.498344984553957 0.00977666188818315 -0.701212341773184 -1.34763232813497 -2.02567581012127 -0.337880223853403 -1.79868476427083 1.53950927229954 -0.256535869648672 0.257048075170828 -0.425803541255394 1.84545274554308 -0.180652291770949 -0.931339004598826 -2.20142720021435 -1.25581294746766 -1.47155183315451 1.52909396540181 -1.44632884230944 -0.0302088966397172 3.59524628596547 3.29807733648827 -4.64149005664126 0.0387364807847224 -1.86062371431098 -1.53966493405212 0.216001845375716 -2.34296196729455 0.558367871419246 0.989191929887981 -2.10120421730951 1.20152999994834 0.178272513728717 0.0470566328377969 -0.125227154008807 1.06585556663535 -1.74346043147604 3.81204223352316 -0.230078996160844 0.248751513490996 0.814761419162719 -0.223668843141779 -0.971424769802205 0.430224643350489 -1.01505446018604 0.0399505166589664 1.37930141887602
"300" -0.808693118447495 1.122389487056 -1.92908402669104 -2.82132170421724 -0.284991952596108 -0.175929002616366 -0.398902050068108 -0.233880938956915 1.62093136531497 0.713653997491551 -0.94290261676708 -0.0751981686799938 0.150500949312073 -0.0926792293823526 -0.914619430767082 0.880507377550831 -1.02948560815826 0.750361348011854 -1.07505766855491 0.122206411276461 -1.08729726952187 -0.901079494346153 -1.22894821386596 -1.56253911486251 0.949611091075282 1.32200450554919 -0.085046332900891 0.129978776491132 0.771985874856826 -0.165149002613948 -0.469725728400224 0.523923159948108 -0.850057938277672 0.303910526069263 -0.117631259306322 -0.0824259872390307 -0.142354178094385 -0.360757491089528 0.41928834424195 -0.237758882552667 -0.673152256593355 -1.59208161838793 -0.411375109081437 -1.75313903385082 -0.833644718821981 1.17590535973135 -1.93558903931157 -0.91694694191091 -0.594556726480343 -2.93896873841124 1.78862456189963 -1.1266468356818 1.25722204534225 -2.78501342866896 0.13122141713195 -0.539895747586945 -0.520966065095305 0.66953980870948 -1.15515198602348 -0.168092760901487 -1.86003098782957 -1.47877804357723 0.814832459589564 0.0787741939598234 -1.44330340151729 -1.9347709698121 0.0178107862678267 0.994247449281438 0.968622817463077 0.884575792764176 0.723436001578506 -0.116336124905958 -0.442646412069255 0.948967388319625 -0.853342481673106 0.212532168793851 -0.834994172931639 -0.288265437809029 0.713748979530576 -1.21108437434003 -0.444751175835703 -0.0667747528661486 -1.66142586709068 1.53998892758765 -0.643724404347827 0.13043135493052 -0.689050759822079 3.16991156274779 -0.224720186432586 -1.20437297092175 -1.02776964233795 0.659273783357845 -1.80095686398849 1.40044775177772 1.98762428298016 1.13278626852041 1.40133039907061 -1.77622541493095 -0.747380263045018 0.512052070295576 -0.656626185190023 1.06208965512217 -2.6151499108532 3.20259180350434 0.847735658711089 -1.99039743389478 0.249330481966307 -1.9216430726204 3.02807030125602 3.82120598687938 1.49902732747141 1.84188145585537 0.308035439123068 0.532493911637251 -0.721935505560636 -0.774853720332683 2.48605456319926 -1.03502345251068 0.462303146654536 -0.434831265118726 -0.859967173250224 0.404315143861114 2.16821424421545 -0.575290061765325 0.0616522422612444 -1.52293127568775 -0.244066665279364 1.05028878421757 0.135430990539432 -4.20164694098898 0.945233245819452 0.0538572171568417 1.55785129653137 0.186239746026075 0.0452842680426047 -0.915328224742574 -1.50245523976367 -0.89282848181277 -0.898272959954389 1.49151749757688 0.450651626092506 2.19620002242939 -0.185310802351924 0.0370307029199974 0.0475294404134237 -0.99371258621392 0.165214304598174 -0.573852213900356 -1.673851155341 0.655304571011633 0.34014357912444 0.0779037097391484 -0.690850946821034 0.300555091545458 -0.689089766805697 -0.629624144213739 -0.235558395606537 0.713244591667682 -0.619920322328906 1.66538511083035 2.58532274681982 3.7422358153183e-05 0.629940423824776 0.299527982453852 -0.363980160410271 -0.291276960419524 1.21290844387376 -0.574520490716767 2.20322329260517 -1.99513581814305 -0.810532495679183 1.41321132151178 -0.94990607389891 -0.332196354691313 -0.579930542461548 -0.191345434992682 0.954615282008618 0.287368017814125 -1.28523793285898 -2.23002091854605 -1.75935668876416 -1.69288390066765 -0.570129859590974 2.06184794590428 -1.12267788322943 -2.19657411601999 0.127120803038284 -0.410349281407648 0.503539870561726 -0.779460227020223 0.470439479873974 -1.03115988999068 -1.65654502306477 3.03048913357282 -0.765446499727646 0.534907851761798 -1.35529331976566 0.195632710445625 -0.10751028517192 0.977427198798981 -0.116016711264548 1.23822966308589
"350" -0.281400548351476 -0.970336268073847 -0.0975155220327242 -2.4160086950738 0.642419547321628 -1.52386403273023 1.48418039881016 -0.627864164466883 1.36356700807486 0.0880111740400844 -2.09903024870833 -0.517874408102116 -0.247924305099193 0.483412842523252 -0.346372481905884 -1.01663829393433 -0.389765736376329 0.514528166488521 0.857455871192267 0.159630195084894 -0.552664538297284 -0.891156567188878 -2.3464885009266 0.502993608054036 -1.10962072161575 -0.211559692972767 -1.02941974515894 -0.182359313755432 1.44229636677268 0.470243976130064 -0.822734576000707 -0.804531606801348 -0.495069901800486 -0.287312161459941 0.491453952720306 -0.481985548933633 0.387647583221142 0.038089579149899 0.371903113805168 -0.615217239041796 -1.44285629886341 0.104742793698234 0.794676909593901 -0.895832766207368 1.76854364698 -1.04585672947294 -0.990595520403279 0.497307937418743 -0.0482956598647988 0.731587864492635 -1.39342248430553 0.977202320696323 -2.89240597476789 -0.724016626187414 1.25674832816549 0.0467577349809876 -0.0438248449766423 0.585868666968567 2.13111775317026 -1.15957891553037 2.15172238227031 -0.13624733963001 0.121972505756371 2.95701348659298 -0.069436137323942 -0.0879924008812054 -1.84904907464111 2.29063118144487 0.747639840255767 -0.726196065855943 0.424674637255208 0.394242006611091 0.243303024524662 2.22279538339102 0.0496608091956983 -0.0506475951445839 -0.459713223651509 1.03796200310929 -0.167214684474706 -0.644586268700614 -0.312521817218466 -0.48827269591953 0.576118424292309 0.169062035096223 -0.828113077722801 0.541253902210748 -1.19659415504967 -0.225724000279968 -0.566804896808556 -0.49882412732525 -0.608635680914265 -0.141079355833375 -0.316541747705118 -1.04013290396998 1.33465267927767 -1.76550076076685 0.766502929551409 -1.37283918014783 0.0732589482894426 -0.293948729408365 0.994035904303102 -0.463922550782445 -0.973089747737082 -1.79555012308915 -2.10116884227156 -1.820503602036 1.99480487910192 3.07027316748625 -2.40093973722212 2.08622956002196 0.0801620386692279 0.0404762826983007 -0.745210088429499 -0.609340722695262 -0.298040247407332 -1.03543903544211 -0.67432674986361 -0.476750466404075 -1.06565548861775 -1.22008905984396 0.223576975350707 -0.230864930256506 0.669616654528862 0.735220061875191 2.42568008300633 -3.04607548889986 1.03191658418464 -0.758211049609924 -0.0900908501989797 -3.61144857464713 -1.01937866034631 1.00188734306702 0.112597277505634 1.30963775969111 NA 1.28878829101505 0.948037461769034 1.28415932241265 -1.58274192578241 -1.51793535314849 1.36845292834415 -0.202207817699875 0.722041855580462 2.56026824158038 -0.498981818942117 -0.502195571109207 1.59486545596187 -0.756612065159138 -1.68683294441629 -0.119409954709204 0.175972070234695 0.187469141282572 -1.52429075728274 0.025332867891696 0.228641183571404 -0.045025484246387 -0.657827200765771 -0.451226123875871 0.157099776231455 0.927191607132528 -1.70437888106551 0.160916225414763 -0.319246396348999 -0.513905186588835 1.16309441395857 -0.720627982241022 -1.49309502892442 -0.486961282645631 2.64772294653045 0.0855302323841369 0.166436996917392 1.11474211612434 -0.835665113979633 1.18751921172699 -1.71457565254206 -0.266673354312227 -0.174810040863196 0.969653519488965 1.21375018915686 0.620812390739261 -0.971075114184578 -0.88839232692876 0.53583234494907 -1.50197842821231 -0.144779686293905 -2.82986772813045 -1.86486212615215 -0.160599626683277 2.25071402721653 0.0724074516508868 -0.622205619061136 1.15539700397941 -1.24806014991521 0.847341587927494 0.550905299789193 -0.823316364799658 -0.593001910980201 0.153570697557329 1.11203224265985 0.128489050056183 -0.105685031915318 1.14773459088753
